"","entry_exit_provider_program_type_code","ee_uid","client_id","recordset_id_4110_recordset_id","start_date_4111","a_history_of_housing_and_homelessness_4177","b_risks_4178","c_socialization_daily_functioning_4179","d_wellness_4180","general_information_4176","pre_screen_total_4181","grand_total_adjusted_for_v2_0_4671","date_added_4110_date_added"
"939","Emergency Shelter (HUD)",739908,346968,3098413,"11/30/2015",1,1,3,2,1,8,8,"11/30/2015"
"940","Emergency Shelter (HUD)",739914,340975,1672778,"2/18/2015",1,2,2,4,0,9,9,"2/18/2015"
"941","Emergency Shelter (HUD)",739914,340975,1965214,"4/23/2015",0,3,3,5,0,11,11,"4/23/2015"
"942","Emergency Shelter (HUD)",739916,412131,2639706,"9/23/2015",1,2,3,3,0,9,9,"9/23/2015"
"943","Emergency Shelter (HUD)",739921,310259,3363115,"1/26/2016",1,3,2,4,0,10,10,"1/26/2016"
"944","Emergency Shelter (HUD)",739922,386275,2275434,"7/20/2015",0,2,2,2,0,6,6,"7/20/2015"
"945","Emergency Shelter (HUD)",739927,326112,3380117,"1/29/2016",1,3,3,5,0,12,12,"1/29/2016"
"946","Emergency Shelter (HUD)",739929,323409,3173354,"12/9/2015",1,2,2,4,1,10,9,"12/9/2015"
"947","Emergency Shelter (HUD)",739935,327752,3798093,"2/5/2015",1,4,4,6,0,15,15,"5/5/2016"
"948","Emergency Shelter (HUD)",739943,387816,2526332,"9/2/2015",1,1,2,4,0,8,8,"9/3/2015"
"949","Emergency Shelter (HUD)",739946,321872,3018717,"11/18/2015",1,3,1,1,0,6,6,"11/18/2015"
"950","Emergency Shelter (HUD)",739951,316021,2219963,"7/7/2015",1,3,3,5,0,12,12,"7/7/2015"
"951","Emergency Shelter (HUD)",739973,389182,2347043,"8/3/2015",1,4,2,7,0,14,14,"8/3/2015"
"952","Emergency Shelter (HUD)",739974,410886,2537376,"9/8/2015",1,1,2,1,0,5,5,"9/8/2015"
"953","Emergency Shelter (HUD)",739996,303841,1674221,"2/19/2015",1,3,2,4,1,11,11,"2/19/2015"
"954","Emergency Shelter (HUD)",740000,302348,1666920,"2/16/2015",1,2,1,0,0,4,4,"2/16/2015"
"955","Emergency Shelter (HUD)",740001,352811,3134143,"12/3/2015",1,3,3,5,0,12,12,"12/3/2015"
"956","Emergency Shelter (HUD)",740001,352811,3348000,"1/21/2016",1,3,3,6,0,13,13,"1/21/2016"
"957","Emergency Shelter (HUD)",740002,371011,3253315,"12/29/2015",0,2,2,0,0,4,4,"12/29/2015"
"958","Emergency Shelter (HUD)",740008,303344,1667218,"2/16/2015",1,4,2,4,0,11,11,"2/16/2015"
"959","Emergency Shelter (HUD)",740011,353228,1580995,"1/29/2015",1,3,3,6,0,13,13,"1/29/2015"
"960","Emergency Shelter (HUD)",740012,355852,3117348,"12/1/2015",1,3,1,5,0,10,10,"12/1/2015"
"961","Emergency Shelter (HUD)",740015,380075,2521404,"9/3/2015",1,3,3,4,0,11,11,"9/3/2015"
"962","Emergency Shelter (HUD)",740018,417993,3128562,"12/2/2015",0,1,2,2,0,5,5,"12/2/2015"
"963","Emergency Shelter (HUD)",740025,376162,1578821,"1/28/2015",0,2,2,5,0,9,9,"1/28/2015"
"964","Emergency Shelter (HUD)",740027,302849,1655610,"2/12/2015",1,0,1,1,0,3,3,"2/12/2015"
"965","Emergency Shelter (HUD)",740072,346587,2712106,"10/9/2015",1,3,3,6,0,13,13,"10/9/2015"
"966","Emergency Shelter (HUD)",740080,421151,3343286,"1/20/2016",1,3,3,5,1,13,13,"1/20/2016"
"967","Emergency Shelter (HUD)",740084,367630,2233636,"7/10/2015",1,3,3,3,0,10,10,"7/10/2015"
"968","Emergency Shelter (HUD)",740086,385588,2611146,"9/17/2015",1,3,3,2,1,10,10,"9/17/2015"
"969","Emergency Shelter (HUD)",740222,155069,2658077,"9/28/2015",1,2,2,0,0,5,5,"9/28/2015"
"970","Emergency Shelter (HUD)",740366,388660,2223926,"7/8/2015",0,2,3,4,0,9,9,"7/8/2015"
"971","Emergency Shelter (HUD)",740379,310259,3363115,"1/26/2016",1,3,2,4,0,10,10,"1/26/2016"
"972","Emergency Shelter (HUD)",740381,326112,3380117,"1/29/2016",1,3,3,5,0,12,12,"1/29/2016"
"973","Emergency Shelter (HUD)",740404,346968,3098413,"11/30/2015",1,1,3,2,1,8,8,"11/30/2015"
"974","Emergency Shelter (HUD)",740413,323409,3173354,"12/9/2015",1,2,2,4,1,10,9,"12/9/2015"
"975","Emergency Shelter (HUD)",740419,338069,1570202,"1/27/2015",1,4,2,3,0,10,10,"1/27/2015"
"976","Emergency Shelter (HUD)",740422,392640,3418824,"2/5/2016",0,2,3,5,0,10,10,"2/5/2016"
"977","Emergency Shelter (HUD)",740423,917,1838261,"3/26/2015",1,2,3,5,0,11,11,"3/26/2015"
"978","Emergency Shelter (HUD)",740423,917,2699211,"10/7/2015",1,3,3,5,0,12,12,"10/7/2015"
"979","Emergency Shelter (HUD)",740424,408181,3302551,"1/8/2016",1,3,2,7,0,13,13,"1/8/2016"
"980","Emergency Shelter (HUD)",740427,375379,1667130,"2/16/2015",1,1,2,0,0,4,4,"2/16/2015"
"981","Emergency Shelter (HUD)",740432,302425,2279883,"7/21/2015",1,2,2,3,0,8,8,"7/21/2015"
"982","Emergency Shelter (HUD)",740436,305670,1772966,"9/15/2015",1,4,4,4,0,13,13,"3/12/2015"
"983","Emergency Shelter (HUD)",740445,318535,2744409,"10/16/2015",1,3,3,7,0,14,13,"10/16/2015"
"984","Emergency Shelter (HUD)",740448,391835,3344237,"1/20/2016",1,1,3,4,0,9,9,"1/20/2016"
"985","Emergency Shelter (HUD)",740456,386275,2275434,"7/20/2015",0,2,2,2,0,6,6,"7/20/2015"
"986","Emergency Shelter (HUD)",740457,387816,2526332,"9/2/2015",1,1,2,4,0,8,8,"9/3/2015"
"987","Emergency Shelter (HUD)",740460,410886,2537376,"9/8/2015",1,1,2,1,0,5,5,"9/8/2015"
"988","Emergency Shelter (HUD)",740464,389182,2347043,"8/3/2015",1,4,2,7,0,14,14,"8/3/2015"
"989","Emergency Shelter (HUD)",740466,303498,3013808,"11/18/2015",1,1,3,2,0,7,7,"11/18/2015"
"990","Emergency Shelter (HUD)",740470,352811,3134143,"12/3/2015",1,3,3,5,0,12,12,"12/3/2015"
"991","Emergency Shelter (HUD)",740470,352811,3348000,"1/21/2016",1,3,3,6,0,13,13,"1/21/2016"
"992","Emergency Shelter (HUD)",740471,389569,2475223,"8/26/2015",1,2,3,4,0,10,10,"8/26/2015"
"993","Emergency Shelter (HUD)",740471,389569,3228342,"12/21/2015",1,1,3,4,0,9,9,"12/21/2015"
"994","Emergency Shelter (HUD)",740473,371011,3253315,"12/29/2015",0,2,2,0,0,4,4,"12/29/2015"
"995","Emergency Shelter (HUD)",740479,353228,1580995,"1/29/2015",1,3,3,6,0,13,13,"1/29/2015"
"996","Emergency Shelter (HUD)",740481,303313,1656636,"2/12/2015",1,3,2,2,0,8,8,"2/12/2015"
"997","Emergency Shelter (HUD)",740482,303344,1667218,"2/16/2015",1,4,2,4,0,11,11,"2/16/2015"
"998","Emergency Shelter (HUD)",740484,302348,1666920,"2/16/2015",1,2,1,0,0,4,4,"2/16/2015"
"999","Emergency Shelter (HUD)",740490,302449,1656077,"2/12/2015",1,1,2,2,0,6,6,"2/12/2015"
"1000","Emergency Shelter (HUD)",740494,333673,3221914,"12/18/2015",1,3,2,4,0,10,10,"12/18/2015"
"1001","Emergency Shelter (HUD)",740495,417993,3128562,"12/2/2015",0,1,2,2,0,5,5,"12/2/2015"
"1002","Emergency Shelter (HUD)",740498,302849,1655610,"2/12/2015",1,0,1,1,0,3,3,"2/12/2015"
"1003","Emergency Shelter (HUD)",740500,400708,2066634,"5/20/2015",1,1,3,1,0,6,6,"5/20/2015"
"1004","Emergency Shelter (HUD)",740501,380075,2521404,"9/3/2015",1,3,3,4,0,11,11,"9/3/2015"
"1005","Emergency Shelter (HUD)",740506,376162,1578821,"1/28/2015",0,2,2,5,0,9,9,"1/28/2015"
"1006","Emergency Shelter (HUD)",740510,421151,3343286,"1/20/2016",1,3,3,5,1,13,13,"1/20/2016"
"1007","Emergency Shelter (HUD)",740516,346587,2712106,"10/9/2015",1,3,3,6,0,13,13,"10/9/2015"
"1008","Emergency Shelter (HUD)",740519,303367,1654585,"2/12/2015",1,3,2,0,0,6,6,"2/12/2015"
"1009","Emergency Shelter (HUD)",740725,322951,2237071,"7/10/2015",1,3,3,4,0,11,11,"7/10/2015"
"1010","Emergency Shelter (HUD)",740725,322951,3309689,"1/11/2016",1,3,4,5,0,13,13,"1/11/2016"
"1011","Emergency Shelter (HUD)",740726,386275,2275434,"7/20/2015",0,2,2,2,0,6,6,"7/20/2015"
"1012","Emergency Shelter (HUD)",740727,310259,3363115,"1/26/2016",1,3,2,4,0,10,10,"1/26/2016"
"1013","Emergency Shelter (HUD)",740747,422028,3396639,"2/2/2016",1,2,2,2,0,7,7,"2/2/2016"
"1014","Emergency Shelter (HUD)",740749,321872,3018717,"11/18/2015",1,3,1,1,0,6,6,"11/18/2015"
"1015","Emergency Shelter (HUD)",740751,326112,3380117,"1/29/2016",1,3,3,5,0,12,12,"1/29/2016"
"1016","Emergency Shelter (HUD)",740754,163204,3366096,"1/27/2016",1,2,3,6,0,12,12,"1/27/2016"
"1017","Emergency Shelter (HUD)",740759,316021,2219963,"7/7/2015",1,3,3,5,0,12,12,"7/7/2015"
"1018","Emergency Shelter (HUD)",740760,387816,2526332,"9/2/2015",1,1,2,4,0,8,8,"9/3/2015"
"1019","Emergency Shelter (HUD)",740763,392640,3418824,"2/5/2016",0,2,3,5,0,10,10,"2/5/2016"
"1020","Emergency Shelter (HUD)",740768,917,1838261,"3/26/2015",1,2,3,5,0,11,11,"3/26/2015"
"1021","Emergency Shelter (HUD)",740768,917,2699211,"10/7/2015",1,3,3,5,0,12,12,"10/7/2015"
"1022","Emergency Shelter (HUD)",740782,305670,1772966,"9/15/2015",1,4,4,4,0,13,13,"3/12/2015"
"1023","Emergency Shelter (HUD)",740783,391835,3344237,"1/20/2016",1,1,3,4,0,9,9,"1/20/2016"
"1024","Emergency Shelter (HUD)",740787,410886,2537376,"9/8/2015",1,1,2,1,0,5,5,"9/8/2015"
"1025","Emergency Shelter (HUD)",740788,389182,2347043,"8/3/2015",1,4,2,7,0,14,14,"8/3/2015"
"1026","Emergency Shelter (HUD)",740789,408181,3302551,"1/8/2016",1,3,2,7,0,13,13,"1/8/2016"
"1027","Emergency Shelter (HUD)",740792,303498,3013808,"11/18/2015",1,1,3,2,0,7,7,"11/18/2015"
"1028","Emergency Shelter (HUD)",740804,389569,2475223,"8/26/2015",1,2,3,4,0,10,10,"8/26/2015"
"1029","Emergency Shelter (HUD)",740804,389569,3228342,"12/21/2015",1,1,3,4,0,9,9,"12/21/2015"
"1030","Emergency Shelter (HUD)",740812,371011,3253315,"12/29/2015",0,2,2,0,0,4,4,"12/29/2015"
"1031","Emergency Shelter (HUD)",740817,352811,3134143,"12/3/2015",1,3,3,5,0,12,12,"12/3/2015"
"1032","Emergency Shelter (HUD)",740817,352811,3348000,"1/21/2016",1,3,3,6,0,13,13,"1/21/2016"
"1033","Emergency Shelter (HUD)",740824,417993,3128562,"12/2/2015",0,1,2,2,0,5,5,"12/2/2015"
"1034","Emergency Shelter (HUD)",740936,387816,2526332,"9/2/2015",1,1,2,4,0,8,8,"9/3/2015"
"1035","Emergency Shelter (HUD)",740945,323409,3173354,"12/9/2015",1,2,2,4,1,10,9,"12/9/2015"
"1036","Emergency Shelter (HUD)",740946,322951,2237071,"7/10/2015",1,3,3,4,0,11,11,"7/10/2015"
"1037","Emergency Shelter (HUD)",740946,322951,3309689,"1/11/2016",1,3,4,5,0,13,13,"1/11/2016"
"1038","Emergency Shelter (HUD)",740947,340975,1672778,"2/18/2015",1,2,2,4,0,9,9,"2/18/2015"
"1039","Emergency Shelter (HUD)",740947,340975,1965214,"4/23/2015",0,3,3,5,0,11,11,"4/23/2015"
"1040","Emergency Shelter (HUD)",740948,310259,3363115,"1/26/2016",1,3,2,4,0,10,10,"1/26/2016"
"1041","Emergency Shelter (HUD)",740952,386275,2275434,"7/20/2015",0,2,2,2,0,6,6,"7/20/2015"
"1042","Emergency Shelter (HUD)",740952,386275,3428332,"2/8/2016",0,3,1,4,0,8,8,"2/8/2016"
"1043","Emergency Shelter (HUD)",740957,392640,3418824,"2/5/2016",0,2,3,5,0,10,10,"2/5/2016"
"1044","Emergency Shelter (HUD)",740968,163204,3366096,"1/27/2016",1,2,3,6,0,12,12,"1/27/2016"
"1045","Emergency Shelter (HUD)",740972,389182,2347043,"8/3/2015",1,4,2,7,0,14,14,"8/3/2015"
"1046","Emergency Shelter (HUD)",740974,410886,2537376,"9/8/2015",1,1,2,1,0,5,5,"9/8/2015"
"1047","Emergency Shelter (HUD)",740975,408181,3302551,"1/8/2016",1,3,2,7,0,13,13,"1/8/2016"
"1048","Emergency Shelter (HUD)",740976,389569,2475223,"8/26/2015",1,2,3,4,0,10,10,"8/26/2015"
"1049","Emergency Shelter (HUD)",740976,389569,3228342,"12/21/2015",1,1,3,4,0,9,9,"12/21/2015"
"1050","Emergency Shelter (HUD)",740977,322235,1796601,"3/17/2015",1,2,1,1,0,5,5,"3/17/2015"
"1051","Emergency Shelter (HUD)",740977,322235,2445905,"7/24/2015",0,3,4,3,0,10,10,"8/20/2015"
"1052","Emergency Shelter (HUD)",740977,322235,3164104,"12/8/2015",1,2,2,2,0,7,7,"12/8/2015"
"1053","Emergency Shelter (HUD)",740977,322235,3345699,"1/20/2016",1,2,4,4,0,11,11,"1/20/2016"
"1054","Emergency Shelter (HUD)",740984,422028,3396639,"2/2/2016",1,2,2,2,0,7,7,"2/2/2016"
"1055","Emergency Shelter (HUD)",741170,322951,2237071,"7/10/2015",1,3,3,4,0,11,11,"7/10/2015"
"1056","Emergency Shelter (HUD)",741170,322951,3309689,"1/11/2016",1,3,4,5,0,13,13,"1/11/2016"
"1057","Emergency Shelter (HUD)",741310,422412,3464831,"2/18/2016",1,2,1,2,0,6,6,"2/18/2016"
"1058","Emergency Shelter (HUD)",741395,338069,1570202,"1/27/2015",1,4,2,3,0,10,10,"1/27/2015"
"1059","Emergency Shelter (HUD)",741396,389569,2475223,"8/26/2015",1,2,3,4,0,10,10,"8/26/2015"
"1060","Emergency Shelter (HUD)",741396,389569,3228342,"12/21/2015",1,1,3,4,0,9,9,"12/21/2015"
"1061","Emergency Shelter (HUD)",741397,346587,2712106,"10/9/2015",1,3,3,6,0,13,13,"10/9/2015"
"1062","Emergency Shelter (HUD)",741403,375379,1667130,"2/16/2015",1,1,2,0,0,4,4,"2/16/2015"
"1063","Emergency Shelter (HUD)",741423,346968,3098413,"11/30/2015",1,1,3,2,1,8,8,"11/30/2015"
"1064","Emergency Shelter (HUD)",741430,166151,3366573,"1/27/2016",1,2,3,3,1,10,10,"1/27/2016"
"1065","Emergency Shelter (HUD)",741433,163204,3366096,"1/27/2016",1,2,3,6,0,12,12,"1/27/2016"
"1066","Emergency Shelter (HUD)",741436,392640,3418824,"2/5/2016",0,2,3,5,0,10,10,"2/5/2016"
"1067","Emergency Shelter (HUD)",741449,340975,1672778,"2/18/2015",1,2,2,4,0,9,9,"2/18/2015"
"1068","Emergency Shelter (HUD)",741449,340975,1965214,"4/23/2015",0,3,3,5,0,11,11,"4/23/2015"
"1069","Emergency Shelter (HUD)",741452,326112,3380117,"1/29/2016",1,3,3,5,0,12,12,"1/29/2016"
"1070","Emergency Shelter (HUD)",741457,318535,2744409,"10/16/2015",1,3,3,7,0,14,13,"10/16/2015"
"1071","Emergency Shelter (HUD)",741468,321872,3018717,"11/18/2015",1,3,1,1,0,6,6,"11/18/2015"
"1072","Emergency Shelter (HUD)",741469,316021,2219963,"7/7/2015",1,3,3,5,0,12,12,"7/7/2015"
"1073","Emergency Shelter (HUD)",741486,387816,2526332,"9/2/2015",1,1,2,4,0,8,8,"9/3/2015"
"1074","Emergency Shelter (HUD)",741488,386275,2275434,"7/20/2015",0,2,2,2,0,6,6,"7/20/2015"
"1075","Emergency Shelter (HUD)",741488,386275,3428332,"2/8/2016",0,3,1,4,0,8,8,"2/8/2016"
"1076","Emergency Shelter (HUD)",741489,360379,2974668,"11/13/2015",0,2,3,5,0,10,10,"11/13/2015"
"1077","Emergency Shelter (HUD)",741497,302238,1743156,"3/6/2015",1,3,2,5,0,11,11,"3/6/2015"
"1078","Emergency Shelter (HUD)",741536,391835,3344237,"1/20/2016",1,1,3,4,0,9,9,"1/20/2016"
"1079","Emergency Shelter (HUD)",741540,343392,3125046,"12/2/2015",1,3,2,3,0,9,9,"12/2/2015"
"1080","Emergency Shelter (HUD)",741541,410886,2537376,"9/8/2015",1,1,2,1,0,5,5,"9/8/2015"
"1081","Emergency Shelter (HUD)",741542,303344,1667218,"2/16/2015",1,4,2,4,0,11,11,"2/16/2015"
"1082","Emergency Shelter (HUD)",741546,371011,3253315,"12/29/2015",0,2,2,0,0,4,4,"12/29/2015"
"1083","Emergency Shelter (HUD)",741556,417993,3128562,"12/2/2015",0,1,2,2,0,5,5,"12/2/2015"
"1084","Emergency Shelter (HUD)",741560,421151,3343286,"1/20/2016",1,3,3,5,1,13,13,"1/20/2016"
"1085","Emergency Shelter (HUD)",741561,376162,1578821,"1/28/2015",0,2,2,5,0,9,9,"1/28/2015"
"1086","Emergency Shelter (HUD)",741566,374870,1668719,"2/17/2015",1,3,2,5,0,11,11,"2/17/2015"
"1087","Emergency Shelter (HUD)",741566,374870,3201370,"12/15/2015",1,3,3,5,0,12,12,"12/15/2015"
"1088","Emergency Shelter (HUD)",741568,303367,1654585,"2/12/2015",1,3,2,0,0,6,6,"2/12/2015"
"1089","Emergency Shelter (HUD)",741785,385588,2611146,"9/17/2015",1,3,3,2,1,10,10,"9/17/2015"
"1090","Emergency Shelter (HUD)",741865,311478,1976868,"4/27/2015",1,3,2,6,0,12,12,"4/27/2015"
"1091","Emergency Shelter (HUD)",741971,412131,2639706,"9/23/2015",1,2,3,3,0,9,9,"9/23/2015"
"1092","Emergency Shelter (HUD)",741972,310259,3363115,"1/26/2016",1,3,2,4,0,10,10,"1/26/2016"
"1093","Emergency Shelter (HUD)",741975,346564,1666738,"2/16/2015",0,2,1,1,0,4,4,"2/16/2015"
"1094","Emergency Shelter (HUD)",741976,338069,1570202,"1/27/2015",1,4,2,3,0,10,10,"1/27/2015"
"1095","Emergency Shelter (HUD)",741978,346587,2712106,"10/9/2015",1,3,3,6,0,13,13,"10/9/2015"
"1096","Emergency Shelter (HUD)",741983,365032,1535660,"1/22/2015",1,2,3,0,0,6,6,"1/22/2015"
"1097","Emergency Shelter (HUD)",741983,365032,3330198,"1/15/2016",1,4,2,1,0,8,8,"1/15/2016"
"1098","Emergency Shelter (HUD)",741986,360379,2974668,"11/13/2015",0,2,3,5,0,10,10,"11/13/2015"
"1099","Emergency Shelter (HUD)",741991,408181,3302551,"1/8/2016",1,3,2,7,0,13,13,"1/8/2016"
"1100","Emergency Shelter (HUD)",741992,385342,3430693,"2/9/2016",0,1,3,6,0,10,10,"2/9/2016"
"1101","Emergency Shelter (HUD)",741996,120628,3294441,"1/7/2016",1,3,2,6,1,13,13,"1/7/2016"
"1102","Emergency Shelter (HUD)",742003,389569,2475223,"8/26/2015",1,2,3,4,0,10,10,"8/26/2015"
"1103","Emergency Shelter (HUD)",742003,389569,3228342,"12/21/2015",1,1,3,4,0,9,9,"12/21/2015"
"1104","Emergency Shelter (HUD)",742008,326112,3380117,"1/29/2016",1,3,3,5,0,12,12,"1/29/2016"
"1105","Emergency Shelter (HUD)",742015,166151,3366573,"1/27/2016",1,2,3,3,1,10,10,"1/27/2016"
"1106","Emergency Shelter (HUD)",742024,386275,2275434,"7/20/2015",0,2,2,2,0,6,6,"7/20/2015"
"1107","Emergency Shelter (HUD)",742024,386275,3428332,"2/8/2016",0,3,1,4,0,8,8,"2/8/2016"
"1108","Emergency Shelter (HUD)",742026,917,1838261,"3/26/2015",1,2,3,5,0,11,11,"3/26/2015"
"1109","Emergency Shelter (HUD)",742026,917,2699211,"10/7/2015",1,3,3,5,0,12,12,"10/7/2015"
"1110","Emergency Shelter (HUD)",742036,364222,1864860,"4/1/2015",1,1,2,1,0,5,5,"4/1/2015"
"1111","Emergency Shelter (HUD)",742038,392640,3418824,"2/5/2016",0,2,3,5,0,10,10,"2/5/2016"
"1112","Emergency Shelter (HUD)",742049,302238,1743156,"3/6/2015",1,3,2,5,0,11,11,"3/6/2015"
"1113","Emergency Shelter (HUD)",742051,387816,2526332,"9/2/2015",1,1,2,4,0,8,8,"9/3/2015"
"1114","Emergency Shelter (HUD)",742071,323409,3173354,"12/9/2015",1,2,2,4,1,10,9,"12/9/2015"
"1115","Emergency Shelter (HUD)",742074,316021,2219963,"7/7/2015",1,3,3,5,0,12,12,"7/7/2015"
"1116","Emergency Shelter (HUD)",742128,410886,2537376,"9/8/2015",1,1,2,1,0,5,5,"9/8/2015"
"1117","Emergency Shelter (HUD)",742130,421151,3343286,"1/20/2016",1,3,3,5,1,13,13,"1/20/2016"
"1118","Emergency Shelter (HUD)",742131,327617,3067787,"11/25/2015",1,2,2,4,0,9,9,"11/25/2015"
"1119","Emergency Shelter (HUD)",742348,163204,3366096,"1/27/2016",1,2,3,6,0,12,12,"1/27/2016"
"1120","Emergency Shelter (HUD)",742354,151892,2686070,"10/5/2015",1,3,4,6,0,14,14,"10/5/2015"
"1121","Emergency Shelter (HUD)",742486,358298,2690389,"10/5/2015",1,3,3,5,0,12,12,"10/5/2015"
"1122","Emergency Shelter (HUD)",742490,326212,1757619,"3/9/2015",1,1,4,1,0,7,7,"3/9/2015"
"1123","Emergency Shelter (HUD)",742491,326112,3380117,"1/29/2016",1,3,3,5,0,12,12,"1/29/2016"
"1124","Emergency Shelter (HUD)",742492,340975,1672778,"2/18/2015",1,2,2,4,0,9,9,"2/18/2015"
"1125","Emergency Shelter (HUD)",742492,340975,1965214,"4/23/2015",0,3,3,5,0,11,11,"4/23/2015"
"1126","Emergency Shelter (HUD)",742530,389569,2475223,"8/26/2015",1,2,3,4,0,10,10,"8/26/2015"
"1127","Emergency Shelter (HUD)",742530,389569,3228342,"12/21/2015",1,1,3,4,0,9,9,"12/21/2015"
"1128","Emergency Shelter (HUD)",742531,408181,3302551,"1/8/2016",1,3,2,7,0,13,13,"1/8/2016"
"1129","Emergency Shelter (HUD)",742532,166151,3366573,"1/27/2016",1,2,3,3,1,10,10,"1/27/2016"
"1130","Emergency Shelter (HUD)",742533,412131,2639706,"9/23/2015",1,2,3,3,0,9,9,"9/23/2015"
"1131","Emergency Shelter (HUD)",742534,321872,3018717,"11/18/2015",1,3,1,1,0,6,6,"11/18/2015"
"1132","Emergency Shelter (HUD)",742535,310259,3363115,"1/26/2016",1,3,2,4,0,10,10,"1/26/2016"
"1133","Emergency Shelter (HUD)",742538,338069,1570202,"1/27/2015",1,4,2,3,0,10,10,"1/27/2015"
"1134","Emergency Shelter (HUD)",742539,355853,3436962,"2/10/2016",1,2,3,3,0,9,9,"2/10/2016"
"1135","Emergency Shelter (HUD)",742544,346564,1666738,"2/16/2015",0,2,1,1,0,4,4,"2/16/2015"
"1136","Emergency Shelter (HUD)",742546,346587,2712106,"10/9/2015",1,3,3,6,0,13,13,"10/9/2015"
"1137","Emergency Shelter (HUD)",742661,323409,3173354,"12/9/2015",1,2,2,4,1,10,9,"12/9/2015"
"1138","Emergency Shelter (HUD)",742665,386275,2275434,"7/20/2015",0,2,2,2,0,6,6,"7/20/2015"
"1139","Emergency Shelter (HUD)",742665,386275,3428332,"2/8/2016",0,3,1,4,0,8,8,"2/8/2016"
"1140","Emergency Shelter (HUD)",742666,327752,3798093,"2/5/2015",1,4,4,6,0,15,15,"5/5/2016"
"1141","Emergency Shelter (HUD)",742673,387816,2526332,"9/2/2015",1,1,2,4,0,8,8,"9/3/2015"
"1142","Emergency Shelter (HUD)",742682,385342,3430693,"2/9/2016",0,1,3,6,0,10,10,"2/9/2016"
"1143","Emergency Shelter (HUD)",742683,360379,2974668,"11/13/2015",0,2,3,5,0,10,10,"11/13/2015"
"1144","Emergency Shelter (HUD)",742686,367830,2326588,"7/29/2015",0,2,2,5,0,9,9,"7/29/2015"
"1145","Emergency Shelter (HUD)",742688,328515,2611529,"9/17/2015",1,4,2,5,0,12,12,"9/17/2015"
"1146","Emergency Shelter (HUD)",742690,917,1838261,"3/26/2015",1,2,3,5,0,11,11,"3/26/2015"
"1147","Emergency Shelter (HUD)",742690,917,2699211,"10/7/2015",1,3,3,5,0,12,12,"10/7/2015"
"1148","Emergency Shelter (HUD)",742694,392640,3418824,"2/5/2016",0,2,3,5,0,10,10,"2/5/2016"
"1149","Emergency Shelter (HUD)",742703,391673,3102180,"11/30/2015",1,1,2,3,0,7,7,"11/30/2015"
"1150","Emergency Shelter (HUD)",742706,302238,1743156,"3/6/2015",1,3,2,5,0,11,11,"3/6/2015"
"1151","Emergency Shelter (HUD)",742717,389182,2347043,"8/3/2015",1,4,2,7,0,14,14,"8/3/2015"
"1152","Emergency Shelter (HUD)",742717,389182,3444144,"2/11/2016",1,3,3,5,0,12,12,"2/11/2016"
"1153","Emergency Shelter (HUD)",742718,399926,1853030,"3/31/2015",1,1,3,2,0,7,7,"3/31/2015"
"1154","Emergency Shelter (HUD)",742722,303344,1667218,"2/16/2015",1,4,2,4,0,11,11,"2/16/2015"
"1155","Emergency Shelter (HUD)",742727,371011,3253315,"12/29/2015",0,2,2,0,0,4,4,"12/29/2015"
"1156","Emergency Shelter (HUD)",742732,327617,3067787,"11/25/2015",1,2,2,4,0,9,9,"11/25/2015"
"1157","Emergency Shelter (HUD)",742734,421151,3343286,"1/20/2016",1,3,3,5,1,13,13,"1/20/2016"
"1158","Emergency Shelter (HUD)",742740,417993,3128562,"12/2/2015",0,1,2,2,0,5,5,"12/2/2015"
"1159","Emergency Shelter (HUD)",742741,303313,1656636,"2/12/2015",1,3,2,2,0,8,8,"2/12/2015"
"1160","Emergency Shelter (HUD)",743066,346587,2712106,"10/9/2015",1,3,3,6,0,13,13,"10/9/2015"
"1161","Emergency Shelter (HUD)",743071,389569,2475223,"8/26/2015",1,2,3,4,0,10,10,"8/26/2015"
"1162","Emergency Shelter (HUD)",743071,389569,3228342,"12/21/2015",1,1,3,4,0,9,9,"12/21/2015"
"1163","Emergency Shelter (HUD)",743072,360379,2974668,"11/13/2015",0,2,3,5,0,10,10,"11/13/2015"
"1164","Emergency Shelter (HUD)",743073,408181,3302551,"1/8/2016",1,3,2,7,0,13,13,"1/8/2016"
"1165","Emergency Shelter (HUD)",743074,412131,2639706,"9/23/2015",1,2,3,3,0,9,9,"9/23/2015"
"1166","Emergency Shelter (HUD)",743079,310259,3363115,"1/26/2016",1,3,2,4,0,10,10,"1/26/2016"
"1167","Emergency Shelter (HUD)",743087,166151,3366573,"1/27/2016",1,2,3,3,1,10,10,"1/27/2016"
"1168","Emergency Shelter (HUD)",743091,338278,2814974,"10/26/2015",1,3,3,4,0,11,11,"10/26/2015"
"1169","Emergency Shelter (HUD)",743117,314214,2098004,"5/28/2015",1,1,1,3,0,6,6,"5/28/2015"
"1170","Emergency Shelter (HUD)",743122,327752,3798093,"2/5/2015",1,4,4,6,0,15,15,"5/5/2016"
"1171","Emergency Shelter (HUD)",743124,323409,3173354,"12/9/2015",1,2,2,4,1,10,9,"12/9/2015"
"1172","Emergency Shelter (HUD)",743135,355853,3436962,"2/10/2016",1,2,3,3,0,9,9,"2/10/2016"
"1173","Emergency Shelter (HUD)",743136,316021,2219963,"7/7/2015",1,3,3,5,0,12,12,"7/7/2015"
